Sample	LST
TCGA-DU-8165	1
TCGA-DU-8166	1
TCGA-DU-8167	13
TCGA-DU-8168	3
TCGA-DU-A5TP	5
TCGA-DU-A5TR	3
TCGA-DU-A5TS	8
TCGA-DU-A5TT	5
TCGA-DU-A5TU	9
TCGA-DU-A5TW	6
TCGA-DU-A5TY	16
TCGA-DU-A6S2	0
TCGA-DU-A6S3	3
TCGA-DU-A6S6	1
TCGA-DU-A6S7	9
TCGA-DU-A6S8	0
TCGA-DU-A76K	5
TCGA-DU-A76L	1
TCGA-DU-A76O	5
TCGA-DU-A76R	4
TCGA-DU-A7T6	6
TCGA-DU-A7T8	5
TCGA-DU-A7TA	18
TCGA-DU-A7TB	2
TCGA-DU-A7TC	6
TCGA-DU-A7TD	0
TCGA-DU-A7TG	0
TCGA-DU-A7TI	9
TCGA-DU-A7TJ	6
TCGA-E1-5302	9
TCGA-E1-5304	28
TCGA-E1-5305	10
TCGA-E1-5307	21
TCGA-E1-5311	1
TCGA-E1-5318	0
TCGA-E1-5319	2
TCGA-E1-5322	5
TCGA-E1-A7YD	4
TCGA-E1-A7YE	11
TCGA-E1-A7YH	3
TCGA-E1-A7YI	11
TCGA-E1-A7YJ	4
TCGA-E1-A7YK	14
TCGA-E1-A7YL	4
TCGA-E1-A7YM	5
TCGA-E1-A7YN	7
TCGA-E1-A7YO	0
TCGA-E1-A7YQ	5
TCGA-E1-A7YS	1
TCGA-E1-A7YU	4
TCGA-E1-A7YV	17
TCGA-E1-A7YW	4
TCGA-E1-A7Z2	10
TCGA-E1-A7Z4	2
TCGA-E1-A7Z6	4
TCGA-EZ-7264	3
TCGA-F6-A8O3	5
TCGA-F6-A8O4	4
TCGA-FG-5962	0
TCGA-FG-5963	11
TCGA-FG-5964	2
TCGA-FG-5965	5
TCGA-FG-6688	5
TCGA-FG-6689	2
TCGA-FG-6690	2
TCGA-FG-6691	2
TCGA-FG-6692	0
TCGA-FG-7634	1
TCGA-FG-7636	14
TCGA-FG-7637	1
TCGA-FG-7638	0
TCGA-FG-7641	0
TCGA-FG-7643	5
TCGA-FG-8181	0
TCGA-FG-8182	6
TCGA-FG-8185	3
TCGA-FG-8186	1
TCGA-FG-8187	2
TCGA-FG-8188	5
TCGA-FG-8189	0
TCGA-FG-8191	2
TCGA-FG-A4MT	3
TCGA-FG-A4MU	2
TCGA-FG-A4MW	4
TCGA-FG-A4MX	4
TCGA-FG-A4MY	9
TCGA-FG-A60J	3
TCGA-FG-A60K	0
TCGA-FG-A60L	4
TCGA-FG-A6IZ	2
TCGA-FG-A6J1	0
TCGA-FG-A6J3	19
TCGA-FG-A70Y	5
TCGA-FG-A70Z	1
TCGA-FG-A710	1
TCGA-FG-A711	6
TCGA-FG-A713	3
TCGA-FG-A87N	4
TCGA-FG-A87Q	3
TCGA-FN-7833	1
TCGA-HT-7467	0
TCGA-HT-7468	1
TCGA-HT-7469	17
TCGA-HT-7470	10
TCGA-HT-7471	0
TCGA-HT-7472	25
TCGA-HT-7473	8
TCGA-HT-7474	2
TCGA-HT-7475	11
TCGA-HT-7476	4
TCGA-HT-7477	14
TCGA-HT-7478	7
TCGA-HT-7480	0
TCGA-HT-7481	0
TCGA-HT-7482	1
TCGA-HT-7483	4
TCGA-HT-7485	3
TCGA-HT-7601	4
TCGA-HT-7602	0
TCGA-HT-7603	6
TCGA-HT-7604	6
TCGA-HT-7605	1
TCGA-HT-7606	10
TCGA-HT-7607	4
TCGA-HT-7608	0
TCGA-HT-7609	1
TCGA-HT-7610	2
TCGA-HT-7611	4
TCGA-HT-7616	3
TCGA-HT-7620	0
TCGA-HT-7676	4
TCGA-HT-7677	1
TCGA-HT-7680	0
TCGA-HT-7681	0
TCGA-HT-7684	0
TCGA-HT-7686	4
TCGA-HT-7687	0
TCGA-HT-7688	17
TCGA-HT-7689	10
TCGA-HT-7690	6
TCGA-HT-7691	0
TCGA-HT-7692	1
TCGA-HT-7693	5
TCGA-HT-7694	1
TCGA-HT-7695	1
TCGA-HT-7854	0
TCGA-HT-7855	12
TCGA-HT-7857	7
TCGA-HT-7858	6
TCGA-HT-7860	1
TCGA-HT-7873	11
TCGA-HT-7874	1
TCGA-HT-7875	2
TCGA-HT-7877	7
TCGA-HT-7879	6
TCGA-HT-7880	0
TCGA-HT-7881	0
TCGA-HT-7882	1
TCGA-HT-7884	6
TCGA-HT-7902	6
TCGA-HT-8010	3
TCGA-HT-8011	6
TCGA-HT-8012	2
TCGA-HT-8013	4
TCGA-HT-8015	0
TCGA-HT-8018	2
TCGA-HT-8104	5
TCGA-HT-8105	1
TCGA-HT-8106	12
TCGA-HT-8107	0
TCGA-HT-8108	6
TCGA-HT-8109	3
TCGA-HT-8110	3
TCGA-HT-8111	10
TCGA-HT-8113	2
TCGA-HT-8114	3
TCGA-HT-8558	0
TCGA-HT-8563	10
TCGA-HT-8564	1
TCGA-HT-A4DS	19
TCGA-HT-A5R5	3
TCGA-HT-A5R7	14
TCGA-HT-A5R9	0
TCGA-HT-A5RA	6
TCGA-HT-A5RB	2
TCGA-HT-A5RC	3
TCGA-HT-A614	7
TCGA-HT-A615	2
TCGA-HT-A616	4
TCGA-HT-A617	1
TCGA-HT-A618	13
TCGA-HT-A619	12
TCGA-HT-A61B	7
TCGA-HT-A61C	3
TCGA-HT-A74H	6
TCGA-HT-A74K	2
TCGA-HT-A74L	22
TCGA-HT-A74O	5
TCGA-HW-7486	1
TCGA-HW-7487	4
TCGA-HW-7489	10
TCGA-HW-7490	5
TCGA-HW-7491	1
TCGA-HW-7493	6
TCGA-HW-7495	2
TCGA-HW-8319	2
TCGA-HW-8320	9
TCGA-HW-8321	8
TCGA-HW-8322	5
TCGA-HW-A5KJ	3
TCGA-HW-A5KK	2
TCGA-HW-A5KL	1
TCGA-HW-A5KM	5
TCGA-IK-7675	14
TCGA-IK-8125	2
TCGA-KT-A74X	2
TCGA-KT-A7W1	1
TCGA-P5-A5ET	1
TCGA-P5-A5EU	13
TCGA-P5-A5EV	4
TCGA-P5-A5EW	1
TCGA-P5-A5EX	2
TCGA-P5-A5EY	0
TCGA-P5-A5EZ	10
TCGA-P5-A5F0	0
TCGA-P5-A5F1	4
TCGA-P5-A5F2	10
TCGA-P5-A5F4	12
TCGA-P5-A5F6	1
TCGA-P5-A72U	16
TCGA-P5-A72W	7
TCGA-P5-A72X	5
TCGA-P5-A72Z	0
TCGA-P5-A730	1
TCGA-P5-A731	5
TCGA-P5-A733	9
TCGA-P5-A735	0
TCGA-P5-A736	1
TCGA-P5-A737	1
TCGA-P5-A77W	2
TCGA-P5-A77X	0
TCGA-P5-A780	11
TCGA-P5-A781	3
TCGA-QH-A65R	0
TCGA-QH-A65S	3
TCGA-QH-A65V	1
TCGA-QH-A65X	1
TCGA-QH-A65Z	0
TCGA-QH-A6CU	1
TCGA-QH-A6CV	7
TCGA-QH-A6CW	1
TCGA-QH-A6CX	1
TCGA-QH-A6CY	0
TCGA-QH-A6CZ	0
TCGA-QH-A6X3	4
TCGA-QH-A6X4	3
TCGA-QH-A6X5	0
TCGA-QH-A6X8	3
TCGA-QH-A6X9	13
TCGA-QH-A6XA	5
TCGA-QH-A6XC	2
TCGA-QH-A86X	0
TCGA-QH-A870	7
TCGA-R8-A6MK	3
TCGA-R8-A6ML	5
TCGA-R8-A6MO	10
TCGA-R8-A6YH	4
TCGA-R8-A73M	3
TCGA-RY-A83X	1
TCGA-RY-A83Y	1
TCGA-RY-A83Z	19
TCGA-RY-A840	4
TCGA-RY-A843	0
TCGA-RY-A845	1
TCGA-RY-A847	0
TCGA-S9-A6TS	15
TCGA-S9-A6TU	2
TCGA-S9-A6TV	9
TCGA-S9-A6TW	0
TCGA-S9-A6TX	3
TCGA-S9-A6TY	2
TCGA-S9-A6TZ	4
TCGA-S9-A6U0	2
TCGA-S9-A6U2	1
TCGA-S9-A6U5	1
TCGA-S9-A6U6	8
TCGA-S9-A6U8	1
TCGA-S9-A6U9	1
TCGA-S9-A6UA	13
TCGA-S9-A6UB	2
TCGA-S9-A6WD	17
TCGA-S9-A6WE	0
TCGA-S9-A6WG	6
TCGA-S9-A6WH	0
TCGA-S9-A6WI	0
TCGA-S9-A6WL	1
TCGA-S9-A6WM	9
TCGA-S9-A6WN	1
TCGA-S9-A6WO	1
TCGA-S9-A6WP	5
TCGA-S9-A6WQ	3
TCGA-S9-A7IQ	0
TCGA-S9-A7IS	8
TCGA-S9-A7IX	20
TCGA-S9-A7IY	0
TCGA-S9-A7IZ	8
TCGA-S9-A7J0	15
TCGA-S9-A7J1	4
TCGA-S9-A7J2	0
TCGA-S9-A7J3	4
TCGA-S9-A7QW	6
TCGA-S9-A7QX	15
TCGA-S9-A7QY	3
TCGA-S9-A7QZ	1
TCGA-S9-A7R1	4
TCGA-S9-A7R2	8
TCGA-S9-A7R3	12
TCGA-S9-A7R4	5
TCGA-S9-A7R7	10
TCGA-S9-A7R8	8
TCGA-S9-A89V	7
TCGA-S9-A89Z	8
TCGA-TM-A7C3	20
TCGA-TM-A7C4	7
TCGA-TM-A7C5	1
TCGA-TM-A7CA	4
TCGA-TM-A7CF	8
TCGA-TM-A84F	4
TCGA-TM-A84G	5
TCGA-TM-A84H	7
TCGA-TM-A84J	1
TCGA-TM-A84L	2
TCGA-TM-A84M	1
TCGA-TM-A84O	0
TCGA-TM-A84Q	17
TCGA-TM-A84R	0
TCGA-TM-A84S	0
TCGA-TM-A84T	5
TCGA-TQ-A7RF	8
TCGA-TQ-A7RG	0
TCGA-TQ-A7RH	9
TCGA-TQ-A7RI	3
TCGA-TQ-A7RJ	5
TCGA-TQ-A7RK	7
TCGA-TQ-A7RM	21
TCGA-TQ-A7RN	1
TCGA-TQ-A7RO	0
TCGA-TQ-A7RP	2
TCGA-TQ-A7RQ	0
TCGA-TQ-A7RR	6
TCGA-TQ-A7RS	1
TCGA-TQ-A7RU	2
TCGA-TQ-A7RV	3
TCGA-TQ-A7RW	11
TCGA-TQ-A8XE	9
TCGA-VM-A8C8	11
TCGA-VM-A8CA	0
TCGA-VM-A8CB	3
TCGA-VM-A8CD	1
TCGA-VM-A8CE	0
TCGA-VM-A8CF	10
TCGA-VM-A8CH	1
TCGA-VV-A829	1
TCGA-VV-A86M	4
TCGA-VW-A7QS	4
TCGA-VW-A8FI	1
TCGA-W9-A837	1
TCGA-WH-A86K	3
TCGA-WY-A858	2
TCGA-WY-A859	11
TCGA-WY-A85A	2
TCGA-WY-A85B	8
TCGA-WY-A85C	4
TCGA-WY-A85D	10
TCGA-WY-A85E	13
