Sample	LST
TCGA-D1-A0ZP	2
TCGA-D1-A0ZQ	4
TCGA-D1-A0ZS	6
TCGA-D1-A0ZU	1
TCGA-D1-A0ZV	6
TCGA-D1-A0ZZ	18
TCGA-D1-A101	1
TCGA-D1-A102	3
TCGA-D1-A103	1
TCGA-D1-A15V	8
TCGA-D1-A15W	10
TCGA-D1-A161	1
TCGA-D1-A162	14
TCGA-D1-A163	1
TCGA-D1-A165	6
TCGA-D1-A167	2
TCGA-D1-A168	3
TCGA-D1-A169	3
TCGA-D1-A16B	0
TCGA-D1-A16D	9
TCGA-D1-A16E	3
TCGA-D1-A16G	8
TCGA-D1-A16I	24
TCGA-D1-A16J	7
TCGA-D1-A16N	4
TCGA-D1-A16O	4
TCGA-D1-A16Q	1
TCGA-D1-A16R	1
TCGA-D1-A16S	17
TCGA-D1-A16V	9
TCGA-D1-A16X	0
TCGA-D1-A16Y	0
TCGA-D1-A174	1
TCGA-D1-A175	2
TCGA-D1-A176	1
TCGA-D1-A179	9
TCGA-D1-A17B	4
TCGA-D1-A17C	2
TCGA-D1-A17D	0
TCGA-D1-A17F	1
TCGA-D1-A17H	7
TCGA-D1-A17K	11
TCGA-D1-A17L	7
TCGA-D1-A17M	2
TCGA-D1-A17N	0
TCGA-D1-A17Q	0
TCGA-D1-A17R	0
TCGA-D1-A17S	1
TCGA-D1-A17U	0
TCGA-D1-A1NS	0
TCGA-D1-A1NU	6
TCGA-D1-A1NW	15
TCGA-D1-A1NX	7
TCGA-D1-A1NY	6
TCGA-D1-A1NZ	3
TCGA-D1-A1O0	26
TCGA-D1-A1O5	1
TCGA-D1-A1O7	0
TCGA-D1-A1O8	1
TCGA-D1-A2G5	0
TCGA-D1-A2G6	1
TCGA-D1-A2G7	10
TCGA-D1-A3DA	1
TCGA-D1-A3DG	9
TCGA-D1-A3DH	15
TCGA-D1-A3JP	11
TCGA-D1-A3JQ	25
TCGA-DF-A2KN	0
TCGA-DF-A2KR	44
TCGA-DF-A2KS	41
TCGA-DF-A2KU	0
TCGA-DF-A2KV	0
TCGA-DF-A2KY	4
TCGA-DF-A2KZ	1
TCGA-DF-A2L0	16
TCGA-DI-A1BU	0
TCGA-DI-A1BY	1
TCGA-DI-A1C3	1
TCGA-DI-A1NN	17
TCGA-DI-A1NO	36
TCGA-DI-A2QT	14
TCGA-DI-A2QU	8
TCGA-DI-A2QY	36
TCGA-E6-A1LX	0
TCGA-E6-A1LZ	24
TCGA-E6-A2P8	0
TCGA-E6-A2P9	3
TCGA-E6-A8L9	19
TCGA-EC-A1NJ	7
TCGA-EC-A1QX	1
TCGA-EC-A24G	0
TCGA-EO-A1Y5	16
TCGA-EO-A1Y7	8
TCGA-EO-A1Y8	12
TCGA-EO-A22T	2
TCGA-EO-A22U	0
TCGA-EO-A22X	5
TCGA-EO-A22Y	1
TCGA-EO-A2CG	17
TCGA-EO-A2CH	11
TCGA-EO-A3AS	32
TCGA-EO-A3AU	1
TCGA-EO-A3AY	1
TCGA-EO-A3AZ	21
TCGA-EO-A3B0	1
TCGA-EO-A3B1	13
TCGA-EO-A3KU	11
TCGA-EO-A3KW	15
TCGA-EO-A3KX	0
TCGA-EO-A3L0	1
TCGA-EY-A1G7	2
TCGA-EY-A1G8	2
TCGA-EY-A1GC	21
TCGA-EY-A1GD	0
TCGA-EY-A1GE	0
TCGA-EY-A1GF	1
TCGA-EY-A1GI	0
TCGA-EY-A1GJ	12
TCGA-EY-A1GK	2
TCGA-EY-A1GL	1
TCGA-EY-A1GM	8
TCGA-EY-A1GO	3
TCGA-EY-A1GP	2
TCGA-EY-A1GR	19
TCGA-EY-A1GS	17
TCGA-EY-A1GV	5
TCGA-EY-A1GW	13
TCGA-EY-A1GX	1
TCGA-EY-A1H0	1
TCGA-EY-A210	11
TCGA-EY-A212	19
TCGA-EY-A214	22
TCGA-EY-A215	1
TCGA-EY-A2ON	16
TCGA-EY-A2OO	25
TCGA-EY-A2OP	2
TCGA-EY-A2OQ	32
TCGA-EY-A3L3	12
TCGA-EY-A3QX	14
TCGA-EY-A4KR	25
TCGA-EY-A547	11
TCGA-EY-A548	0
TCGA-EY-A54A	22
TCGA-EY-A72D	19
TCGA-FI-A2CY	8
TCGA-FI-A2D2	6
TCGA-FI-A2D4	18
TCGA-FI-A2D6	1
TCGA-FI-A2EU	11
TCGA-FI-A2EW	13
TCGA-FI-A2EX	11
TCGA-FI-A2EY	14
TCGA-FI-A2F8	26
TCGA-FI-A2F9	10
TCGA-FI-A3PV	24
TCGA-FI-A3PX	10
TCGA-H5-A2HR	19
TCGA-JU-AAVI	33
TCGA-K6-A3WQ	15
TCGA-KJ-A3U4	6
TCGA-KP-A3VZ	22
TCGA-KP-A3W0	12
TCGA-KP-A3W1	24
TCGA-KP-A3W3	16
TCGA-KP-A3W4	15
TCGA-PG-A5BC	17
TCGA-PG-A6IB	0
TCGA-PG-A7D5	24
TCGA-PG-A914	30
TCGA-PG-A915	18
TCGA-PG-A916	1
TCGA-PG-A917	4
TCGA-QF-A5YS	0
TCGA-QF-A5YT	0
TCGA-QS-A5YQ	0
TCGA-QS-A5YR	1
TCGA-QS-A744	1
TCGA-QS-A8F1	16
TCGA-SJ-A6ZI	3
TCGA-SL-A6J9	13
TCGA-SL-A6JA	1
