Sample	LST
TCGA-AK-3465	5
TCGA-AS-3777	1
TCGA-AS-3778	1
TCGA-B0-4688	12
TCGA-B0-4690	14
TCGA-B0-4691	2
TCGA-B0-4693	1
TCGA-B0-4694	7
TCGA-B0-4696	23
TCGA-B0-4697	0
TCGA-B0-4698	15
TCGA-B0-4699	4
TCGA-B0-4700	0
TCGA-B0-4701	5
TCGA-B0-4703	6
TCGA-B0-4706	4
TCGA-B0-4707	6
TCGA-B0-4710	5
TCGA-B0-4712	5
TCGA-B0-4713	10
TCGA-B0-4714	3
TCGA-B0-4718	3
TCGA-B0-4810	7
TCGA-B0-4811	9
TCGA-B0-4813	11
TCGA-B0-4814	2
TCGA-B0-4815	5
TCGA-B0-4816	2
TCGA-B0-4818	2
TCGA-B0-4819	10
TCGA-B0-4821	5
TCGA-B0-4823	0
TCGA-B0-4824	3
TCGA-B0-4827	15
TCGA-B0-4828	5
TCGA-B0-4833	0
TCGA-B0-4834	0
TCGA-B0-4836	20
TCGA-B0-4837	4
TCGA-B0-4838	3
TCGA-B0-4839	2
TCGA-B0-4841	5
TCGA-B0-4842	9
TCGA-B0-4843	3
TCGA-B0-4844	22
TCGA-B0-4845	1
TCGA-B0-4846	3
TCGA-B0-4847	2
TCGA-B0-4848	7
TCGA-B0-4849	4
TCGA-B0-4852	5
TCGA-B0-4945	9
TCGA-B0-5075	6
TCGA-B0-5077	2
TCGA-B0-5080	2
TCGA-B0-5084	5
TCGA-B0-5092	6
TCGA-B0-5094	4
TCGA-B0-5095	8
TCGA-B0-5096	8
TCGA-B0-5097	11
TCGA-B0-5098	3
TCGA-B0-5099	8
TCGA-B0-5100	2
TCGA-B0-5102	10
TCGA-B0-5104	2
TCGA-B0-5106	3
TCGA-B0-5107	18
TCGA-B0-5108	14
TCGA-B0-5110	24
TCGA-B0-5113	4
TCGA-B0-5115	1
TCGA-B0-5116	6
TCGA-B0-5117	8
TCGA-B0-5119	27
TCGA-B0-5120	12
TCGA-B0-5121	2
TCGA-B0-5399	2
TCGA-B0-5400	2
TCGA-B0-5402	12
TCGA-B0-5690	2
TCGA-B0-5691	9
TCGA-B0-5692	1
TCGA-B0-5693	7
TCGA-B0-5694	2
TCGA-B0-5695	3
TCGA-B0-5696	4
TCGA-B0-5697	4
TCGA-B0-5698	2
TCGA-B0-5699	3
TCGA-B0-5701	21
TCGA-B0-5702	0
TCGA-B0-5703	6
TCGA-B0-5705	2
TCGA-B0-5706	3
TCGA-B0-5709	5
TCGA-B0-5710	6
TCGA-B0-5711	2
TCGA-B0-5712	2
TCGA-B0-5713	2
TCGA-B0-5812	1
TCGA-B2-3923	2
TCGA-B2-4098	3
TCGA-B2-4099	2
TCGA-B2-4101	2
TCGA-B2-4102	4
TCGA-B2-5633	3
TCGA-B2-5635	2
TCGA-B2-5639	4
TCGA-B2-5641	13
TCGA-B2-A4SR	8
TCGA-B4-5377	2
TCGA-B4-5378	0
TCGA-B4-5832	7
TCGA-B4-5834	1
TCGA-B4-5835	3
TCGA-B4-5836	1
TCGA-B4-5838	8
TCGA-B4-5843	1
TCGA-B4-5844	2
TCGA-B8-4143	9
TCGA-B8-4146	6
TCGA-B8-4148	3
TCGA-B8-4151	2
TCGA-B8-4153	1
TCGA-B8-4154	2
TCGA-B8-4619	0
TCGA-B8-4620	4
TCGA-B8-4621	5
TCGA-B8-4622	1
TCGA-B8-5158	22
TCGA-B8-5159	2
TCGA-B8-5163	12
TCGA-B8-5164	2
TCGA-B8-5165	2
TCGA-B8-5545	0
TCGA-B8-5549	33
TCGA-B8-5550	3
TCGA-B8-5551	11
TCGA-B8-5552	1
TCGA-B8-5553	4
TCGA-B8-A54D	3
TCGA-B8-A54E	2
TCGA-B8-A54F	2
TCGA-B8-A54G	4
TCGA-B8-A54H	4
TCGA-B8-A54I	8
TCGA-B8-A54J	5
TCGA-B8-A54K	0
TCGA-B8-A7U6	2
TCGA-BP-4158	0
TCGA-BP-4159	3
TCGA-BP-4160	1
TCGA-BP-4161	3
TCGA-BP-4162	1
TCGA-BP-4163	1
TCGA-BP-4164	0
TCGA-BP-4165	2
TCGA-BP-4166	9
TCGA-BP-4169	5
TCGA-BP-4170	4
TCGA-BP-4173	1
TCGA-BP-4174	2
TCGA-BP-4176	4
TCGA-BP-4325	2
TCGA-BP-4326	4
TCGA-BP-4327	4
TCGA-BP-4329	13
TCGA-BP-4330	11
TCGA-BP-4331	5
TCGA-BP-4332	2
TCGA-BP-4334	15
TCGA-BP-4335	3
TCGA-BP-4337	30
TCGA-BP-4338	4
TCGA-BP-4340	15
TCGA-BP-4341	12
TCGA-BP-4342	4
TCGA-BP-4344	17
TCGA-BP-4346	4
TCGA-BP-4347	2
TCGA-BP-4349	4
TCGA-BP-4351	4
TCGA-BP-4352	16
TCGA-BP-4353	1
TCGA-BP-4355	3
TCGA-BP-4756	1
TCGA-BP-4758	2
TCGA-BP-4759	4
TCGA-BP-4760	0
TCGA-BP-4761	9
TCGA-BP-4762	7
TCGA-BP-4763	2
TCGA-BP-4765	3
TCGA-BP-4766	3
TCGA-BP-4768	5
TCGA-BP-4769	0
TCGA-BP-4770	10
TCGA-BP-4774	8
TCGA-BP-4775	6
TCGA-BP-4776	2
TCGA-BP-4777	2
TCGA-BP-4781	10
TCGA-BP-4782	3
TCGA-BP-4787	3
TCGA-BP-4789	1
TCGA-BP-4790	4
TCGA-BP-4795	2
TCGA-BP-4797	4
TCGA-BP-4798	3
TCGA-BP-4799	8
TCGA-BP-4801	2
TCGA-BP-4803	0
TCGA-BP-4804	13
TCGA-BP-4807	2
TCGA-BP-4959	2
TCGA-BP-4961	11
TCGA-BP-4962	16
TCGA-BP-4963	11
TCGA-BP-4964	2
TCGA-BP-4965	5
TCGA-BP-4967	8
TCGA-BP-4968	2
TCGA-BP-4969	12
TCGA-BP-4970	18
TCGA-BP-4971	0
TCGA-BP-4972	2
TCGA-BP-4973	2
TCGA-BP-4975	3
TCGA-BP-4976	1
TCGA-BP-4977	18
TCGA-BP-4981	3
TCGA-BP-4983	12
TCGA-BP-4985	14
TCGA-BP-4986	7
TCGA-BP-4987	3
TCGA-BP-4989	26
TCGA-BP-4992	0
TCGA-BP-4993	2
TCGA-BP-4994	15
TCGA-BP-4995	12
TCGA-BP-4999	1
TCGA-BP-5000	4
TCGA-BP-5001	4
TCGA-BP-5004	3
TCGA-BP-5006	3
TCGA-BP-5007	2
TCGA-BP-5009	15
TCGA-BP-5010	7
TCGA-BP-5168	3
TCGA-BP-5170	5
TCGA-BP-5173	0
TCGA-BP-5174	2
TCGA-BP-5175	10
TCGA-BP-5176	6
TCGA-BP-5177	22
TCGA-BP-5178	37
TCGA-BP-5180	1
TCGA-BP-5181	3
TCGA-BP-5182	4
TCGA-BP-5183	3
TCGA-BP-5184	2
TCGA-BP-5185	8
TCGA-BP-5186	5
TCGA-BP-5187	10
TCGA-BP-5189	5
TCGA-BP-5190	2
TCGA-BP-5191	5
TCGA-BP-5192	4
TCGA-BP-5194	13
TCGA-BP-5195	2
TCGA-BP-5196	21
TCGA-BP-5198	9
TCGA-BP-5199	7
TCGA-BP-5200	0
TCGA-BP-5201	8
TCGA-BP-5202	20
TCGA-CJ-4634	2
TCGA-CJ-4635	1
TCGA-CJ-4636	1
TCGA-CJ-4638	6
TCGA-CJ-4639	2
TCGA-CJ-4640	5
TCGA-CJ-4641	2
TCGA-CJ-4642	2
TCGA-CJ-4643	2
TCGA-CJ-4644	3
TCGA-CJ-4868	3
TCGA-CJ-4869	5
TCGA-CJ-4870	4
TCGA-CJ-4871	7
TCGA-CJ-4872	1
TCGA-CJ-4873	12
TCGA-CJ-4874	4
TCGA-CJ-4875	3
TCGA-CJ-4876	2
TCGA-CJ-4878	5
TCGA-CJ-4881	11
TCGA-CJ-4884	4
TCGA-CJ-4885	2
TCGA-CJ-4886	3
TCGA-CJ-4887	1
TCGA-CJ-4888	0
TCGA-CJ-4889	0
TCGA-CJ-4890	0
TCGA-CJ-4891	1
TCGA-CJ-4892	5
TCGA-CJ-4893	2
TCGA-CJ-4894	3
TCGA-CJ-4895	6
TCGA-CJ-4899	1
TCGA-CJ-4901	34
TCGA-CJ-4902	2
TCGA-CJ-4903	2
TCGA-CJ-4904	2
TCGA-CJ-4905	2
TCGA-CJ-4907	5
TCGA-CJ-4908	3
TCGA-CJ-4912	13
TCGA-CJ-4913	14
TCGA-CJ-4916	3
TCGA-CJ-4918	2
TCGA-CJ-4920	1
TCGA-CJ-4923	11
TCGA-CJ-5671	9
TCGA-CJ-5672	5
TCGA-CJ-5675	5
TCGA-CJ-5676	23
TCGA-CJ-5677	8
TCGA-CJ-5678	3
TCGA-CJ-5679	2
TCGA-CJ-5680	2
TCGA-CJ-5681	8
TCGA-CJ-5682	0
TCGA-CJ-5683	2
TCGA-CJ-5684	9
TCGA-CJ-5686	5
TCGA-CJ-6027	5
TCGA-CJ-6030	2
TCGA-CJ-6031	5
TCGA-CJ-6032	11
TCGA-CJ-6033	7
TCGA-CW-5580	3
TCGA-CW-5581	5
TCGA-CW-5584	6
TCGA-CW-5585	4
TCGA-CW-5588	19
TCGA-CW-5589	15
TCGA-CW-5590	10
TCGA-CW-5591	29
TCGA-CW-6087	11
TCGA-CW-6088	1
TCGA-CW-6090	4
TCGA-CW-6093	17
TCGA-CZ-4853	2
TCGA-CZ-4854	21
TCGA-CZ-4857	7
TCGA-CZ-4858	16
TCGA-CZ-4860	4
TCGA-CZ-4861	3
TCGA-CZ-4862	2
TCGA-CZ-4863	4
TCGA-CZ-4864	4
TCGA-CZ-4865	2
TCGA-CZ-4866	5
TCGA-CZ-5451	0
TCGA-CZ-5452	5
TCGA-CZ-5453	3
TCGA-CZ-5454	4
TCGA-CZ-5455	2
TCGA-CZ-5456	5
TCGA-CZ-5457	5
TCGA-CZ-5458	4
TCGA-CZ-5459	0
TCGA-CZ-5460	3
TCGA-CZ-5461	10
TCGA-CZ-5462	4
TCGA-CZ-5463	0
TCGA-CZ-5464	6
TCGA-CZ-5465	1
TCGA-CZ-5466	3
TCGA-CZ-5467	7
TCGA-CZ-5468	14
TCGA-CZ-5469	6
TCGA-CZ-5470	3
TCGA-CZ-5982	10
TCGA-CZ-5984	7
TCGA-CZ-5985	6
TCGA-CZ-5986	4
TCGA-CZ-5987	0
TCGA-CZ-5988	4
TCGA-CZ-5989	6
TCGA-DV-5565	4
TCGA-DV-5566	3
TCGA-DV-5568	5
TCGA-DV-5569	4
TCGA-DV-5573	8
TCGA-DV-5574	32
TCGA-DV-5575	12
TCGA-DV-5576	34
TCGA-DV-A4VX	5
TCGA-DV-A4VZ	0
TCGA-DV-A4W0	5
TCGA-EU-5904	2
TCGA-EU-5905	22
TCGA-EU-5906	1
TCGA-EU-5907	4
TCGA-G6-A5PC	5
TCGA-G6-A8L6	1
TCGA-G6-A8L7	5
TCGA-G6-A8L8	10
TCGA-GK-A6C7	2
TCGA-MM-A563	2
TCGA-MM-A564	0
TCGA-MM-A84U	11
TCGA-MW-A4EC	1
TCGA-T7-A92I	1
